year,type,incidence,log_incidence,logit_incidence,pys,iso3,region,incidence_kp,log_kp_incidence,logit_kp_incidence,IRR,ref,id.ref,id.area,id.method,new_infections,norm_pys,id.ref2,id.ref3,id.iso3,centre_year,id.year,offset_term
2009,country dat,0.008647225498957198,-4.750516761055777,-4.741831931364178,NA,MWI,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,6,25,NA
2010,country dat,0.008184903326700257,-4.805463879261135,-4.7972452957076985,NA,MWI,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,7,26,NA
2011,country dat,0.007923941932142511,-4.837866478271811,-4.829910975074815,NA,MWI,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,8,27,NA
2012,country dat,0.007539431768774183,-4.887608462033689,-4.880040465081812,NA,MWI,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,9,28,NA
2013,country dat,0.006874269511977636,-4.979969893877984,-4.97307188773145,NA,MWI,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,10,29,NA
2014,country dat,0.006185607547542393,-5.085530048771494,-5.079325231095071,NA,MWI,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,11,30,NA
2015,country dat,0.00554514712578184,-5.1948321254782694,-5.189271546951465,NA,MWI,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,12,31,NA
2016,country dat,0.005060867914107034,-5.286217285864331,-5.281143568386573,NA,MWI,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,13,32,NA
2017,country dat,0.004245506968724278,-5.46189403908838,-5.457639494365977,NA,MWI,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,14,33,NA
2018,country dat,0.0035587052596544777,-5.638358491378142,-5.6347934388637775,NA,MWI,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,15,34,NA
2019,country dat,0.0030590914920875676,-5.789637305111387,-5.786573525034606,NA,MWI,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,16,35,NA
2020,country dat,0.0028614351664966544,-5.856431973545775,-5.8535664366472435,NA,MWI,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,17,36,NA
2021,country dat,0.002495964884166352,-5.993079897417532,-5.990580812420137,NA,MWI,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,18,37,NA
2022,country dat,0.0022460397760460027,-6.098586713096075,-6.0963381471894555,NA,MWI,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,19,38,NA
2023,country dat,0.0022236715023002005,-6.108595619303647,-6.106369471772608,NA,MWI,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,20,39,NA
2024,country dat,0.00209743881478975,-6.167038290589621,-6.164938649069475,NA,MWI,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,21,40,NA
2025,country dat,0.0020178548489567442,-6.205720287805789,-6.20370039434486,NA,MWI,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,22,41,NA
2026,country dat,0.0018203226347909712,-6.308741521741062,-6.3069195403056835,NA,MWI,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,23,42,NA
2027,country dat,0.0017549296256226068,-6.345326522228647,-6.343570050910056,NA,MWI,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,24,43,NA
2028,country dat,0.001599007904159121,-6.438371901953594,-6.436771614271864,NA,MWI,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,25,44,NA
2029,country dat,0.0015151874815674236,-6.4922160974677094,-6.490699760928752,NA,MWI,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,26,45,NA
2030,country dat,0.0014006295105379336,-6.5708334930391255,-6.56943188173021,NA,MWI,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,27,46,NA
1985,country dat,0.001309525616845968,-6.638090331897065,-6.636779948102263,NA,NAM,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,-18,1,NA
1986,country dat,0.002008297045434229,-6.210468157100223,-6.208457840722211,NA,NAM,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,-17,2,NA
1987,country dat,0.00298410126071944,-5.814456662658934,-5.811468100090507,NA,NAM,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,-16,3,NA
1988,country dat,0.004299818824803618,-5.449182390936873,-5.444873301306372,NA,NAM,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,-15,4,NA
1989,country dat,0.00626402316280934,-5.072932622533974,-5.066648898062011,NA,NAM,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,-14,5,NA
1990,country dat,0.008913047061709638,-4.720239113727488,-4.711286107848068,NA,NAM,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,-13,6,NA
1991,country dat,0.012392100285148498,-4.390696083167222,-4.378226560525345,NA,NAM,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,-12,7,NA
1992,country dat,0.016937270348174945,-4.078238739213478,-4.061156392840744,NA,NAM,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,-11,8,NA
1993,country dat,0.022156063633392092,-3.809644066754017,-3.787238870806097,NA,NAM,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,-10,9,NA
1994,country dat,0.02718380371701367,-3.605133934612264,-3.577573815843017,NA,NAM,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,-9,10,NA
1995,country dat,0.03128243823415331,-3.4646984176806757,-3.4329162341766692,NA,NAM,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,-8,11,NA
1996,country dat,0.03292017972823514,-3.4136694436427537,-3.380195200938725,NA,NAM,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,-7,12,NA
1997,country dat,0.032514724452778594,-3.4260622321616823,-3.3930071588950312,NA,NAM,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,-6,13,NA
1998,country dat,0.03015118524516399,-3.501531044967561,-3.470915964257764,NA,NAM,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,-5,14,NA
1999,country dat,0.02727941727810424,-3.6016228070083254,-3.573964398078543,NA,NAM,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,-4,15,NA
2000,country dat,0.02451827521966372,-3.7083365121637666,-3.6835126588615545,NA,NAM,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,-3,16,NA
2001,country dat,0.022478877061940555,-3.795179207964979,-3.7724438297526834,NA,NAM,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,-2,17,NA
2002,country dat,0.02049980819258455,-3.887339749340837,-3.8666269035650376,NA,NAM,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,-1,18,NA
2003,country dat,0.018966681083732707,-3.9650714663917457,-3.945922610634966,NA,NAM,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,0,19,NA
2004,country dat,0.01784854758628032,-4.025833141782409,-4.007823387789951,NA,NAM,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,1,20,NA
2005,country dat,0.016475582567689183,-4.105875838509231,-4.089263024127137,NA,NAM,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,2,21,NA
2006,country dat,0.015392804062956865,-4.173855147405728,-4.15834264420874,NA,NAM,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,3,22,NA
2007,country dat,0.014127601951004777,-4.25962480999332,-4.245396463495725,NA,NAM,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,4,23,NA
2008,country dat,0.012846810172493367,-4.354659734060094,-4.3417296899933335,NA,NAM,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,5,24,NA
2009,country dat,0.012160514623753253,-4.4095610823072855,-4.397326023680198,NA,NAM,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,6,25,NA
2010,country dat,0.012098794572276214,-4.414649453467988,-4.402476872727583,NA,NAM,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,7,26,NA
2011,country dat,0.011839938103858255,-4.436276877254617,-4.424366288866552,NA,NAM,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,8,27,NA
2012,country dat,0.011211356722901902,-4.490828021308608,-4.479553343605018,NA,NAM,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,9,28,NA
2013,country dat,0.01071973443213342,-4.535668896768223,-4.524891292041912,NA,NAM,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,10,29,NA
2014,country dat,0.010471075638221082,-4.559138524111929,-4.548612241035514,NA,NAM,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,11,30,NA
2015,country dat,0.010993355125031225,-4.510464268255942,-4.499410039655512,NA,NAM,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,12,31,NA
2016,country dat,0.01071250277040929,-4.536343736443636,-4.525573441713839,NA,NAM,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,13,32,NA
2017,country dat,0.010685611623868647,-4.538857150495142,-4.5281140377333164,NA,NAM,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,14,33,NA
2018,country dat,0.009756766540820638,-4.629794230495192,-4.619989554827564,NA,NAM,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,15,34,NA
2019,country dat,0.008784353458952676,-4.734783156072719,-4.72595999273396,NA,NAM,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,16,35,NA
2020,country dat,0.0076173391173830745,-4.8773281674609414,-4.869681668239963,NA,NAM,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,17,36,NA
2021,country dat,0.00747866660414788,-4.895700764363773,-4.888193992317368,NA,NAM,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,18,37,NA
2022,country dat,0.006581286466398108,-5.02352504114416,-5.016922002521344,NA,NAM,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,19,38,NA
2023,country dat,0.00585502962924037,-5.140454221443062,-5.134581983926507,NA,NAM,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,20,39,NA
2024,country dat,0.00524582685862231,-5.250322402538403,-5.245062768020503,NA,NAM,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,21,40,NA
2025,country dat,0.0051362999099875085,-5.271422320610165,-5.266272784569184,NA,NAM,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,22,41,NA
1985,country dat,7.167279741997276e-5,-9.54339927676855,-9.543327601402513,NA,NER,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,-18,1,NA
1986,country dat,1.0976086250216705e-4,-9.117206535943895,-9.117096769057227,NA,NER,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,-17,2,NA
1987,country dat,1.6458011241857277e-4,-8.71211310072355,-8.711948507066339,NA,NER,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,-16,3,NA
1988,country dat,2.356941592973322e-4,-8.352975528569647,-8.352739806630117,NA,NER,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,-15,4,NA
1989,country dat,3.272571491141335e-4,-8.024764307380392,-8.024436996670971,NA,NER,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,-14,5,NA
1990,country dat,4.405281973526966e-4,-7.7275361024853195,-7.727095477226913,NA,NER,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,-13,6,NA
1991,country dat,5.641304238015246e-4,-7.48022508532484,-7.479660795719602,NA,NER,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,-12,7,NA
1992,country dat,7.004378256275582e-4,-7.2638049532604665,-7.263104270013657,NA,NER,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,-11,8,NA
1993,country dat,8.1844281289806e-4,-7.108107031769838,-7.107288253849764,NA,NER,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,-10,9,NA
1994,country dat,9.284717365235703e-4,-6.981970617566352,-6.98104171453296,NA,NER,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,-9,10,NA
1995,country dat,9.85774727881465e-4,-6.9220827001735,-6.921096439250166,NA,NER,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,-8,11,NA
1996,country dat,0.0010147763807234044,-6.893087005319426,-6.892071713704556,NA,NER,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,-7,12,NA
1997,country dat,9.859459595956655e-4,-6.921909012575943,-6.920922580251918,NA,NER,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,-6,13,NA
1998,country dat,9.548065657178803e-4,-6.954001786985873,-6.953046524302007,NA,NER,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,-5,14,NA
1999,country dat,8.759358679840225e-4,-7.0402176797717715,-7.039341360047793,NA,NER,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,-4,15,NA
2000,country dat,8.087018605972929e-4,-7.120080237138926,-7.1192712081025755,NA,NER,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,-3,16,NA
2001,country dat,6.670955251258239e-4,-7.312577306222399,-7.311909988090047,NA,NER,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,-2,17,NA
2002,country dat,5.799974274923852e-4,-7.452486889791602,-7.451906724100537,NA,NER,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,-1,18,NA
2003,country dat,4.839585645676064e-4,-7.633511265309929,-7.633027189599618,NA,NER,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,0,19,NA
2004,country dat,3.918312447733522e-4,-7.844679308891854,-7.844287400861159,NA,NER,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,1,20,NA
2005,country dat,3.2436290881474874e-4,-8.033647580069118,-8.033323164543276,NA,NER,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,2,21,NA
2006,country dat,3.0819098581617664e-4,-8.084790883344478,-8.08448264485806,NA,NER,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,3,22,NA
2007,country dat,2.6561944673195235e-4,-8.23344592492502,-8.233180270195195,NA,NER,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,4,23,NA
2008,country dat,2.1215481965619235e-4,-8.458194268420836,-8.457982091093163,NA,NER,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,5,24,NA
2009,country dat,1.9823440876966768e-4,-8.526060344831134,-8.525862090771327,NA,NER,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,6,25,NA
2010,country dat,1.701210553970105e-4,-8.679000283759557,-8.678830148231931,NA,NER,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,7,26,NA
2011,country dat,1.5967123889575402e-4,-8.742393613541156,-8.742233929553452,NA,NER,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,8,27,NA
2012,country dat,1.4884323661792822e-4,-8.81261690910331,-8.812468054788438,NA,NER,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,9,28,NA
2013,country dat,1.3773483456984398e-4,-8.890180209858856,-8.890042465537974,NA,NER,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,10,29,NA
2014,country dat,1.266548395283279e-4,-8.974044970416182,-8.973918307555252,NA,NER,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,11,30,NA
2015,country dat,1.1585758783543205e-4,-9.063148812161828,-9.063032947861984,NA,NER,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,12,31,NA
2016,country dat,1.0419523584506302e-4,-9.169244150946849,-9.169139950282304,NA,NER,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,13,32,NA
2017,country dat,9.220673722711864e-5,-9.291477358193703,-9.2913851472051725,NA,NER,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,14,33,NA
2018,country dat,8.069331888009378e-5,-9.424854775705533,-9.424774079130772,NA,NER,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,15,34,NA
2019,country dat,7.039625193306529e-5,-9.561370535804695,-9.561300137074829,NA,NER,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,16,35,NA
2020,country dat,6.332377412376504e-5,-9.667249720751634,-9.667186394972475,NA,NER,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,17,36,NA
2021,country dat,5.823677148525624e-5,-9.750993590274897,-9.750935351807586,NA,NER,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,18,37,NA
2022,country dat,5.3142537747083076e-5,-9.842532862900036,-9.842479718950173,NA,NER,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,19,38,NA
2023,country dat,4.892074889222358e-5,-9.925308938754227,-9.925260016808675,NA,NER,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,20,39,NA
2024,country dat,4.4805167176075265e-5,-10.013187086442658,-10.0131422802717,NA,NER,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,21,40,NA
2025,country dat,4.070328655896448e-5,-10.10920171794139,-10.10916101382643,NA,NER,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,22,41,NA
1985,country dat,0.001108524775831142,-6.80472517838534,-6.80361603874148,NA,NGA,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,-18,1,NA
1986,country dat,0.0015186970659861578,-6.489902505154484,-6.488382653699182,NA,NGA,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,-17,2,NA
1987,country dat,0.0018264798506254331,-6.305364743475835,-6.3035365935770376,NA,NGA,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,-16,3,NA
1988,country dat,0.0023638835620070813,-6.04744943530147,-6.0450827533558105,NA,NGA,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,-15,4,NA
1989,country dat,0.0028568060578590786,-5.858051041181145,-5.855190146664381,NA,NGA,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,-14,5,NA
1990,country dat,0.0033488619031904446,-5.699134721257517,-5.695780239365751,NA,NGA,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,-13,6,NA
1991,country dat,0.003621547745267057,-5.6208537905784235,-5.617225669153058,NA,NGA,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,-12,7,NA
1992,country dat,0.003859895951495201,-5.557115051439897,-5.55324768686509,NA,NGA,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,-11,8,NA
1993,country dat,0.003998104299913916,-5.521934955221725,-5.517928837135714,NA,NGA,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,-10,9,NA
1994,country dat,0.0038052284655812688,-5.571379245954269,-5.567566759188004,NA,NGA,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,-9,10,NA
1995,country dat,0.0037358357887248453,-5.589783713348976,-5.586040881897197,NA,NGA,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,-8,11,NA
1996,country dat,0.0036507322920733393,-5.612827503545537,-5.609170091066992,NA,NGA,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,-7,12,NA
1997,country dat,0.0033435936133891305,-5.7007091182412495,-5.697359922327371,NA,NGA,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,-6,13,NA
1998,country dat,0.002970697193972268,-5.818958608270721,-5.815983489797481,NA,NGA,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,-5,14,NA
1999,country dat,0.0028577154054563168,-5.857732782649525,-5.854870976179475,NA,NGA,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,-4,15,NA
2000,country dat,0.0026236392880250796,-5.943192883803531,-5.940565796742153,NA,NGA,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,-3,16,NA
2001,country dat,0.002376771175590335,-6.042012361291663,-6.039632761111975,NA,NGA,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,-2,17,NA
2002,country dat,0.002209885966364344,-6.114814363713907,-6.112602032346182,NA,NGA,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,-1,18,NA
2003,country dat,0.002091154783198064,-6.170038837746761,-6.167945493446454,NA,NGA,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,0,19,NA
2004,country dat,0.001982078103659436,-6.223609437362645,-6.2216253923426965,NA,NGA,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,1,20,NA
2005,country dat,0.0018948788585892765,-6.268600369356974,-6.266703692944316,NA,NGA,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,2,21,NA
2006,country dat,0.0017436892199434373,-6.351752168948497,-6.35000695773299,NA,NGA,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,3,22,NA
2007,country dat,0.0016322925558788454,-6.417769776325102,-6.41613615012827,NA,NGA,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,4,23,NA
2008,country dat,0.0015879484367374254,-6.445312387252745,-6.443723176689584,NA,NGA,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,5,24,NA
2009,country dat,0.001489110481696727,-6.509576329445385,-6.508086109136768,NA,NGA,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,6,25,NA
2010,country dat,0.0014105684383962514,-6.5637625080355395,-6.562350943808956,NA,NGA,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,7,26,NA
2011,country dat,0.0014027203533665857,-6.569341818208762,-6.5679381131222225,NA,NGA,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,8,27,NA
2012,country dat,0.0013932437247962549,-6.576120635528895,-6.574726420337629,NA,NGA,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,9,28,NA
2013,country dat,0.0012880262412699678,-6.654644277850708,-6.653355421390667,NA,NGA,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,10,29,NA
2014,country dat,0.0012295160110311022,-6.701134674000705,-6.699904401514734,NA,NGA,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,11,30,NA
2015,country dat,0.001214090913133605,-6.71375970188877,-6.71254487337019,NA,NGA,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,12,31,NA
2016,country dat,0.001184337944698478,-6.738571356981044,-6.73738631715393,NA,NGA,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,13,32,NA
2017,country dat,0.0011315161137817247,-6.784196851912347,-6.783064695150892,NA,NGA,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,14,33,NA
2018,country dat,0.001125610227788977,-6.789429965683542,-6.788303721480777,NA,NGA,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,15,34,NA
2019,country dat,0.0010973152890593682,-6.81488872871968,-6.813790810939411,NA,NGA,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,16,35,NA
2020,country dat,9.491657545146905e-4,-6.959927112314468,-6.958977495816897,NA,NGA,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,17,36,NA
2021,country dat,6.32561807560398e-4,-7.365732622673755,-7.365099860714564,NA,NGA,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,18,37,NA
2022,country dat,4.069005483817917e-4,-7.806941755250997,-7.806534771896123,NA,NGA,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,19,38,NA
2023,country dat,3.490276322436956e-4,-7.960359463412692,-7.960010374856127,NA,NGA,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,20,39,NA
2024,country dat,3.251310356976592e-4,-8.03128227013045,-8.030957086228199,NA,NGA,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,21,40,NA
2025,country dat,3.0238546437665146e-4,-8.103807982351706,-8.103505551159627,NA,NGA,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,22,41,NA
1985,country dat,0.002953884385554218,-5.824634233907585,-5.821675978195165,NA,RWA,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,-18,1,NA
1986,country dat,0.004083248329088256,-5.500862448242336,-5.496770840691846,NA,RWA,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,-17,2,NA
1987,country dat,0.005297572032736061,-5.2405066704180765,-5.235195016495384,NA,RWA,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,-16,3,NA
1988,country dat,0.00639562722543394,-5.052140768161397,-5.045724601289376,NA,RWA,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,-15,4,NA
1989,country dat,0.007417583687440041,-4.903901923430851,-4.896456692668358,NA,RWA,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,-14,5,NA
1990,country dat,0.008290682034656027,-4.792623041246104,-4.784297800363648,NA,RWA,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,-13,6,NA
1991,country dat,0.008954676216176424,-4.715579400887352,-4.706584390591817,NA,RWA,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,-12,7,NA
